timestamp,tokens,balances,lastChangeBlock,rate,lp_token_total_supply,invariant_data,protocol_swap_fee_percent,block,lastInvariant,amplificationParameter,unscaled_invariant,delta,scaled_invariant,lp_token_virtual_price,pool_balance_0,pool_balance_1,pool_balance_market_0,pool_balance_market_1,market_eth_tvl,pool_balance_market_portion_0,pool_balance_market_portion_1,lp_token_market_eth_value,pool_balance_equilibrium_0,pool_balance_equilibrium_1,equilibrium_eth_tvl,pool_balance_equilibrium_portion_0,pool_balance_equilibrium_portion_1,lp_token_equilibrium_eth_value,lp_token_discount_percent,raw_base_apr,raw_fee_apr,raw_incentive_apr,raw_price_apr,pool_address,upper_bound_nav_percent
2023-01-11,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['56780945588983964247529' '43388774671343077210403'],16379557.0,1029072848910904075,103068.15617601272,['106064641108043402117783' '50000'],0.5,16379845.0,106064641108043402117783,50000,106064641108043402022485,0,1.060646411080434e+23,1.029072848910904,56780.94558898397,43388.774671343075,62189.183125001306,43388.774671343075,105577.95779634439,0.5890356701629115,0.4109643298370884,1.0243508927824962,62711.51447292327,43388.774671343075,106100.28914426634,0.5910588461041173,0.4089411538958827,1.029418717485113,-0.4922996460563274,1.4255528117101912,0.06855254736592498,5.801552321562339,0.3692247345422465,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-12,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['52456916498066105571816' '39457274809651160203921'],16386977.0,1029118580145027172,94609.68953942042,['97364552608197617852134' '50000'],0.5,16387000.0,97364552608197617852134,50000,97364589366770164090350,36758572546238216,9.736457098748389e+22,1.029118385880715,52456.91649806611,39457.27480965116,57522.0168677011,39457.27480965116,96979.29167735226,0.5931371107460287,0.40686288925397135,1.0250460830118728,57942.957279764334,39457.27480965116,97400.23208941548,0.5948954744437515,0.4051045255562486,1.0294953145241255,-0.43217598462886087,1.4350059638979957,0.18013663738362817,6.498319802076729,0.3241319884716498,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-13,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['52201172366979107883258' '40708987968644834475192'],16394144.0,1029170051672886908,95560.85088526228,['98348356950464053644373' '50000'],0.5,16394156.0,98348356950464053644373,50000,98348365843490423949736,8893026370305363,9.834836139697723e+22,1.029170005142188,52201.17236697911,40708.98796864483,57241.44587525846,40708.98796864483,97950.4338439033,0.5843919585540592,0.41560804144594066,1.025005877788909,57668.89439435906,40708.98796864483,98377.88236300388,0.5861977612159509,0.4138022387840492,1.0294789283649635,-0.4344965645055584,1.4143875012471625,0.4164057967975081,7.275122794873975,0.32587242337918765,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-14,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['51805027569424582927126' '41317035337900546507722'],16401311.0,1029220736211312514,95733.69318443959,['98530820100895236891964' '50000'],0.5,16401318.0,98530820100895236891964,50000,98531102179516818524663,282078621581632699,9.853096114020603e+22,1.0292192629649966,51805.02756942459,41317.03533790055,56841.76429537323,41317.03533790055,98158.79963327377,0.5790796597731118,0.42092034022688823,1.025331796655562,57239.94330225147,41317.03533790055,98556.97864015203,0.5807802155872093,0.4192197844127907,1.0294910324860562,-0.4040089422100529,1.4055473774002767,0.3414045581707301,7.857929081206767,0.30300670665752333,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-15,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['55025535939015361536457' '41709616599716941692039'],16408185.0,1029277547550145757,99566.83059301993,['102481892283736482379836' '50000'],0.5,16408488.0,102481892283736482379836,50000,102481903210124375041218,10926387892661382,1.0248189774693043e+23,1.029277492680528,55025.53593901536,41709.616599716945,60315.72602138332,41709.616599716945,102025.34262110027,0.5911837634829876,0.4088162365170123,1.0246920788121652,60808.38573719609,41709.616599716945,102518.00233691304,0.593148367614077,0.4068516323859231,1.0296401093247212,-0.4805592233388329,1.447347521280321,0.6176979878490088,8.012997874440067,0.360419417504138,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-16,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['53822872903778858241408' '43276686225795437552444'],16415509.0,1029322736336128040,99811.44896597444,['102738173766640480665236' '50000'],0.5,16415634.0,102738173766640480665236,50000,102738193767330609285023,20000690128619787,1.0273818376698555e+23,1.0293226361437637,53822.87290377886,43276.686225795434,59155.36885232495,43276.686225795434,102432.05507812038,0.5775083669580756,0.4224916330419245,1.0262555662631379,59487.198110966034,43276.686225795434,102763.88433676146,0.5788726116660212,0.4211273883339789,1.029580127343843,-0.32290455035121596,1.4210724857195813,0.17979454948181472,8.659914164226297,0.2421784127634292,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-17,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['54798618166306438791875' '45013664964606625194138'],16422724.0,1029371696106339091,102552.61168349168,['105564747802832247024740' '50000'],0.5,16422794.0,105564747802832247024740,50000,105564755828770589537849,8025938342513109,1.0556475181580142e+23,1.0293716569755056,54798.61816630644,45013.66496460662,60207.58921172068,45013.66496460662,105221.2541763273,0.5721998818872299,0.4278001181127701,1.0260221797283122,60574.05672025174,45013.66496460662,105587.72168485836,0.5736846647855862,0.4263153352144138,1.0295956382928009,-0.34707398046226146,1.41418314801673,0.3241059906355399,9.595872857016168,0.2603054853466978,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-18,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['58962431317203457754980' '51372425195188865043570'],16429955.0,1029428393053253446,113210.27976812892,['116541847842842509280324' '50000'],0.5,16429965.0,116541847842842509280324,50000,116541876378814208041945,28535971698761621,1.1654186211082836e+23,1.0294282670224206,58962.43131720346,51372.425195188865,64803.33179248271,51372.425195188865,116175.75698767157,0.5578042568671152,0.4421957431328848,1.0261944164930639,65185.722193767986,51372.425195188865,116558.14738895686,0.5592549611846689,0.440745038815331,1.0295721168403158,-0.32806835888464586,1.3793789788379023,0.6279297501298746,8.717793053150345,0.24605126916346956,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-19,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['59051692076358752205571' '51794355607368462455989'],16437130.0,1029472191536172454,113720.41247399258,['117071871608319387633355' '50000'],0.5,16437130.0,117071871608319387633355,50000,117072002251998625058970,130643679237425615,1.17071936930159e+23,1.0294716171288325,59051.692076358755,51794.35560736846,65037.81073963741,51794.35560736846,116832.16634700587,0.5566772642601451,0.443322735739855,1.0273631954485298,65293.1033567214,51794.35560736846,117087.45896408986,0.5576438666821395,0.44235613331786056,1.0296081100731789,-0.21803583350654507,1.3762957691852493,0.1607505066180981,9.01663031788058,0.16352687512991104,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-20,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['57776495212327606530067' '55826357902912064477856'],16444290.0,1029532100876830471,116279.8248652443,['119713812383104879118704' '50000'],0.5,16444290.0,119713812383104879118704,50000,119713812383104879073470,0,1.1971381238310488e+23,1.0295321008768306,57776.49521232761,55826.35790291207,63692.95295109572,55826.35790291207,119519.31085400778,0.5329093055840686,0.46709069441593143,1.0278593985888584,63892.80651982914,55826.35790291207,119719.1644227412,0.5336890449236413,0.4663109550763586,1.0295781281188092,-0.16693531874954956,1.3200001701038169,0.824456039467077,8.9010942752353,0.12520148906217426,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-21,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['58382017866301678394742' '56488530703032316908782'],16451349.0,1029571073008974057,117576.75229845346,['121053562038155223166515' '50000'],0.5,16451458.0,121053562038155223166515,50000,121053623024829081277633,60986673858111118,1.2105359253149215e+23,1.029570813660622,58382.01786630168,56488.53070303232,64311.616522475306,56488.53070303232,120800.14722550762,0.532380282636738,0.467619717363262,1.0274152403773833,64570.40496268623,56488.53070303232,121058.93566571854,0.5333799162168851,0.46662008378311504,1.0296162574590086,-0.21377062237315853,1.319524018557461,0.05296024607822658,9.010316383287117,0.16032796677986974,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-22,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['58488134650437312798946' '56459939979750801608630'],16458613.0,1029613646977256134,117667.08533579373,['121151625201246975582619' '50000'],0.5,16458621.0,121151625201246975582619,50000,121151636861770604116693,11660523628534074,1.2115163103150879e+23,1.0296135974284653,58488.134650437314,56459.9399797508,64520.10425553767,56459.9399797508,120980.04423528847,0.5333119578800576,0.4666880421199424,1.0281553578899345,64697.21220591204,56459.9399797508,121157.15218566284,0.5339941640982875,0.46600583590171246,1.0296605192514907,-0.1461803510394261,1.3233838254964816,0.19337199698394092,8.825434341618628,0.10963526327956985,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-23,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['59811549007313657385747' '56315209505112157268820'],16465644.0,1029653680307051526,118949.59981476386,['122476893220322587115124' '50000'],0.5,16465781.0,122476893220322587115124,50000,122476893220322587056721,0,1.2247689322032258e+23,1.0296536803070515,59811.54900731366,56315.20950511216,66045.04315572575,56315.20950511216,122360.25266083791,0.5397589635483308,0.46024103645166925,1.0286730922288545,66169.50551975274,56315.20950511216,122484.7150248649,0.5402266356771134,0.4597733643228867,1.02971943760724,-0.10161460881198309,1.3370042308027306,0.08394152210142747,8.851264043216402,0.07621095660898648,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-24,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['56913726527169593779498' '59126250266229256424309'],16472936.0,1029703150743955619,118574.69192371308,['122096679324792718134877' '50000'],0.5,16472946.0,122096679324792718134877,50000,122096733872341223695893,54547548505561016,1.2209670659856697e+23,1.0297029207305033,56913.726527169594,59126.25026622925,62713.984853133705,59126.25026622925,121840.23511936296,0.5147231108976015,0.48527688910239847,1.0275399677846164,62971.67210277471,59126.25026622925,122097.92236900397,0.5157472861205772,0.4842527138794228,1.0297131739339251,-0.21104965968398554,1.275388726921578,0.4701257993354371,8.716593969771925,0.158287244762995,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-25,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['59033329877813058333314' '58656959467750713543868'],16480069.0,1029747156970499470,120397.96268531749,['123979235223257991274400' '50000'],0.5,16480112.0,123979235223257991274400,50000,123979459780245959973753,224556987968699353,1.2397934750175197e+23,1.0297462244090883,59033.329877813056,58656.95946775071,65306.48934937139,58656.95946775071,123963.4488171221,0.5268205263126813,0.4731794736873188,1.0296141732989592,65326.02718443859,58656.95946775071,123982.98665218931,0.5268950922088877,0.47310490779111214,1.0297764504225204,-0.015758480735757988,1.3009859471800593,0.23400461808875028,8.512722355833374,0.01181886055181915,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-26,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['59275790586348581253297' '59451369028467199196930'],16487245.0,1029805034511373707,121433.20688221931,['125052407375916824271899' '50000'],0.5,16487270.0,125052407375916824271899,50000,125052527804170641524622,120428253817252723,1.2505246759004372e+23,1.0298045386492576,59275.79058634858,59451.3690284672,65526.23414941199,59451.3690284672,124977.60317787918,0.5243038151095701,0.4756961848904299,1.0291880317308728,65604.13358741681,59451.3690284672,125055.502615884,0.5246001352609339,0.4753998647390662,1.029829532025602,-0.06229189150046084,1.2970728413266999,0.7699119319382337,8.493933685412147,0.04671891862533231,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-27,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['59294310381963844284406' '61212259775709317159406'],16494272.0,1029848734103076239,123168.13050316783,['126844536206506180291310' '50000'],0.5,16494436.0,126844536206506180291310,50000,126844543280529886632811,7074023706341501,1.2684453974351804e+23,1.029848705386136,59294.31038196384,61212.25977570932,65370.35861023753,61212.25977570932,126582.61838594684,0.5164244462926588,0.48357555370734123,1.0277221702467196,65633.79630621668,61212.25977570932,126846.056081926,0.5174287505149219,0.48257124948507807,1.0298610165124134,-0.20768300104579562,1.282902467394829,0.28252653933518146,9.778192398226668,0.15576225078433203,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-28,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['59920354562259478570208' '61302033227468453197535'],16501396.0,1029893015968120005,123932.54825639045,['127637220536122166633533' '50000'],0.5,16501589.0,127637220536122166633533,50000,127637265900388538870766,45364266372237233,1.2763724321825536e+23,1.0298928329481345,59920.354562259476,61302.033227468455,66251.48036882193,61302.033227468455,127553.51359629037,0.519401453561752,0.480598546438248,1.0292172265546329,66337.18295363999,61302.033227468455,127639.21618110844,0.5197241485682078,0.4802758514317923,1.0299087525986286,-0.06714439917622414,1.294680550921477,0.2692928798550531,9.902205879342858,0.050358299382182115,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-29,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['58728062314323216588381' '62172243351726912407601'],16508756.0,1029932092003165630,123500.48493213065,['127197076638436103385390' '50000'],0.5,16508758.0,127197076638436103385390,50000,127197112809554752993619,36171118649608229,1.2719709472399544e+23,1.0299319455619649,58728.062314323215,62172.24335172691,64932.652190277506,62172.24335172691,127104.89554200441,0.5108587825306791,0.489141217469321,1.0291853964124478,65025.497246512925,62172.24335172691,127197.74059823983,0.511215819877643,0.4887841801223571,1.0299371752923967,-0.07299269295095592,1.2757621717384826,0.11041157288537407,10.166621717893044,0.054744519713211065,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-30,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['59090739052055749120946' '62231768799408534240652'],16515893.0,1029967369526969983,123951.58991903311,['127666092981990956969724' '50000'],0.5,16515917.0,127666092981990956969724,50000,127666093017592220324326,35601263354602,1.276660929997916e+23,1.0299673693833604,59090.739052055746,62231.768799408535,65367.256187215666,62231.768799408535,127599.0249866242,0.5122864864685911,0.487713513531409,1.0294262870687956,65435.11270466515,62231.768799408535,127666.88150407368,0.5125457121984859,0.4874542878015142,1.0299737307723722,-0.05315122970816905,1.278652872708811,0.0,9.77294863638945,0.039863422281127395,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-01-31,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['66176631875295319676640' '69757918194349968284209'],16523066.0,1030009455147418322,138880.50872649063,['143048236166168151506869' '50000'],0.5,16523085.0,143048236166168151506869,50000,143048237123968885547755,957800734040886,1.4304823664506852e+23,1.0300094516991276,66176.63187529532,69757.91819434997,72986.18211923364,69757.91819434997,142744.10031358362,0.5113078716310927,0.4886921283689072,1.0278195379792414,73291.17502557188,69757.91819434997,143049.09321992187,0.5123498050623428,0.48765019493765704,1.030015619410214,-0.21320855621878537,1.273250278945838,0.2180634958021932,8.9574060332572,0.15990641716408452,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-01,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['70089505151708856276469' '65597567220780928504697'],16530183.0,1030055006934049792,139043.63322132584,['143222543183846167348065' '50000'],0.5,16530248.0,143222543183846167348065,50000,143222590581928268157924,47398082100809859,1.4322256688288722e+23,1.030054836490855,70089.50515170886,65597.56722078093,77389.54778755705,65597.56722078093,142987.11500833798,0.5412344167028215,0.45876558329717854,1.0283614696743073,77635.00989567705,65597.56722078093,143232.57711645798,0.5420206175062704,0.45797938249372955,1.0301268299603785,-0.17137310035300377,1.3428958246130942,0.2653854346695226,9.782775558462792,0.1285298252647647,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-02,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['70064020202138439443046' '67053726756900245684239'],16537393.0,1030093205150076927,140436.80217808572,['144662984713028659916095' '50000'],0.5,16537407.0,144662984713028659916095,50000,144662995676651631449571,10963622971533476,1.4466299019484015e+23,1.0300931661160673,70064.02020213845,67053.72675690024,77433.69350262749,67053.72675690024,144487.42025952775,0.535919967036171,0.46408003296382894,1.028842995700696,77616.86972487853,67053.72675690024,144670.59648177878,0.5365075669308819,0.46349243306911814,1.030147327751911,-0.12661606899098637,1.3265294072578995,0.03168111773914739,9.577721656899946,0.09496205174324127,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-03,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['69722914603308022546502' '67474439183910467174092'],16544470.0,1030134516703330288,140484.41662557423,['144717837086849150431539' '50000'],0.5,16544548.0,144717837086849150431539,50000,144717846624935199056118,9538086048624579,1.4471784185589219e+23,1.0301344827561985,69722.91460330802,67474.43918391046,76992.74127521401,67474.43918391046,144467.18045912447,0.5329427834787592,0.46705721652124077,1.028350217975886,77249.90965938856,67474.43918391046,144724.34884329903,0.5337727222599652,0.46622727774003486,1.0301808009711515,-0.1776953126615934,1.319371669185698,0.14462927208283594,8.287426456633833,0.13327148449619208,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-04,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['71306166825917180455118' '70118400196804415724030'],16551468.0,1030173157007219669,144760.13656910404,['149127980981136469314750' '50000'],0.5,16551701.0,149127980981136469314750,50000,149128006898190164004169,25917053694689419,1.491279939396633e+23,1.0301730674899867,71306.16682591719,70118.40019680442,78702.40989914512,70118.40019680442,148820.81009594954,0.5288400852569151,0.47115991474308494,1.028051047913367,79014.827774645,70118.40019680442,149133.22797144944,0.5298271139800707,0.47017288601992924,1.0302092240722487,-0.20948911235240825,1.3097900772751865,0.0573545109764253,7.666626002809137,0.1571168342643061,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-05,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['71520143114618718737979' '70190312593291901942967'],16558820.0,1030214067411787686,145064.73387920766,['149447729527707098206829' '50000'],0.5,16558857.0,149447729527707098206829,50000,149447729527707098168140,0,1.494477295277071e+23,1.0302140674117877,71520.14311461872,70190.3125932919,79085.48090739941,70190.3125932919,149275.7935006913,0.5297944097482433,0.47020559025175673,1.0290288308458906,79262.83578928393,70190.3125932919,149453.14838257583,0.5303523990433705,0.46964760095662944,1.0302514221480068,-0.11866921761361834,1.312467414079413,0.14019834952967103,7.2831931379848935,0.08900191321020909,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-06,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['71368631568831620025083' '70527078323078698409291'],16565974.0,1030249984121136180,145233.8894263384,['149627212275335985061007' '50000'],0.5,16566023.0,149627212275335985061007,50000,149627212275335985052507,0,1.4962721227533598e+23,1.030249984121136,71368.63156883162,70527.0783230787,78941.52042845069,70527.0783230787,149468.5987515294,0.5281478590675751,0.4718521409324248,1.0291578593806017,79104.97037491656,70527.0783230787,149632.04869799525,0.5286632847925206,0.4713367152074796,1.0302832850447592,-0.10923458436080787,1.3072947379128435,0.0,7.317704830926638,0.08192593827063585,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-07,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['70917058837758675806224' '71020473078633466273955'],16573152.0,1030319992837920351,145227.7224778924,['149620916146608836509436' '50000'],0.5,16573190.0,149620916146608836509436,50000,149631025983289604647985,10109836680768138549,1.4962597106494923e+23,1.0302851859962643,70917.05883775868,71020.47307863347,78472.50798467264,71020.47307863347,149492.9810633061,0.5249243638498434,0.4750756361501567,1.029369451731662,78614.34064786379,71020.47307863347,149634.81372649726,0.525374668434815,0.47462533156518505,1.0303460742440254,-0.09478587212358315,1.2966049613453916,0.0,7.702911490461135,0.07108940409268173,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-08,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['72358864983625503789275' '74759832187123883957710'],16580199.0,1030334637274304009,150418.6660656653,['154981561740051938335078' '50000'],0.5,16580338.0,154981561740051938335078,50000,154981561740051938299760,0,1.5498156174005193e+23,1.030334637274304,72358.8649836255,74759.83218712389,80213.71130429058,74759.83218712389,154973.54349141446,0.5175961618812338,0.4824038381187663,1.0302813310667223,80223.62027001021,74759.83218712389,154983.4524571341,0.5176270046777979,0.4823729953222022,1.0303472069714807,-0.00639356367569663,1.274990698877912,0.4769238903889632,7.432771387961507,0.00479517275676858,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-09,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['72441971376088296857474' '74389205551120666919595'],16587441.0,1030373884256311738,150153.30657671273,['154713902186057236127543' '50000'],0.5,16587477.0,154713902186057236127543,50000,154714045731376298917387,143545319062789844,1.5471397395871676e+23,1.0303734062604475,72441.9713760883,74389.20555112067,80241.83110444563,74389.20555112067,154631.0366555663,0.5189244852776917,0.48107551472230825,1.0298210554328746,80327.07759752336,74389.20555112067,154716.28314864403,0.5191895511111065,0.4808104488888934,1.0303887851420714,-0.055098591656211574,1.2786552593493434,0.09475095552663881,7.025220410820135,0.041323943742153105,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-10,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['73719664162097031119891' '74236821979436203434494'],16594592.0,1030420484290360150,151384.0363755821,['155989212075956798758959' '50000'],0.5,16594632.0,155989212075956798758959,50000,155989212075956798639366,0,1.559892120759568e+23,1.0304204842903602,73719.66416209703,74236.82197943621,81753.19605022726,74236.82197943621,155990.01802966348,0.5240924841401124,0.4759075158598875,1.0304258081919153,81755.951418469,74236.82197943621,155992.77339790523,0.5241008903016714,0.47589910969832855,1.0304440093728833,-0.001766343518172845,1.2941230324635706,0.3735714959196694,7.088402064637731,0.0013247576386343502,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-11,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['72603153843874639408713' '78925060530894296081219'],16601757.0,1030467412053482219,154739.5200654608,['159454032784253264214563' '50000'],0.5,16601800.0,159454032784253264214563,50000,159454032784253264206403,0,1.5945403278425325e+23,1.0304674120534822,72603.15384387464,78925.06053089429,80531.86069207198,78925.06053089429,159456.92122296628,0.5050383518910757,0.49496164810892423,1.0304860785112286,80529.13047036505,78925.06053089429,159454.19100125934,0.5050298770116932,0.4949701229883067,1.0304684345266424,0.0017122295060267865,1.2508427469773664,0.41145277225051013,6.967609202820567,-0.0017122295060283685,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-12,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['72700618088695134582751' '78872460622703180719418'],16608905.0,1030504485583955227,154798.05948955487,['159520094663678233193813' '50000'],0.5,16608958.0,159520094663678233193813,50000,159520094663678233169210,0,1.5952009466367822e+23,1.0305044855839551,72700.61808869513,78872.46062270318,80635.19275381102,78872.46062270318,159507.6533765142,0.5055255409185506,0.4944744590814493,1.0304241145043367,80647.82777794098,78872.46062270318,159520.28840064415,0.5055647064490596,0.4944352935509405,1.0305057371304316,-0.007920637717378429,1.2543216861938473,0.05885313761137434,6.9802353690828465,0.00594047828805169,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-13,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['73183184175731977781781' '79393789514624125215722'],16615969.0,1030537614229507033,155828.0119635807,['160586627679075553589761' '50000'],0.5,16616116.0,160586627679075553589761,50000,160586627679075553527597,0,1.6058662767907555e+23,1.030537614229507,73183.18417573198,79393.78951462412,81100.17704030218,79393.78951462412,160493.9665549263,0.5053160488282096,0.49468395117179037,1.0299429770844801,81193.0358268642,79393.78951462412,160586.82534148832,0.5056020981435245,0.49439790185647553,1.0305388826947226,-0.057824660500364736,1.252417480256637,0.0,6.8187601497794255,0.043368495375271085,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
2023-02-14,"['0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0', '0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2']",['73766593755947837200994' '79032164462228512360555'],16623123.0,1030578883365039441,156109.54764640474,['160883201380414757270257' '50000'],0.5,16623275.0,160883201380414757270257,50000,160883203296053204168681,1915638446898424,1.60883202338234e+23,1.0305788772294813,73766.59375594783,79032.16446222851,81794.30635696108,79032.16446222851,160826.4708191896,0.5085873360295207,0.4914126639704793,1.0302154688415912,81851.52336089945,79032.16446222851,160883.68782312796,0.508762103034866,0.491237896965134,1.0305819871282753,-0.03556420462047947,1.2576459315885815,0.20382376952891268,6.7797419089241515,0.026673153465341905,0x32296969Ef14EB0c6d29669C550D4a0449130230,100.0
